,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
93,Planning Board,11/14/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256099&GUID=B7181B12-B3EB-47EB-A203-B2B844AF3CB8,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256099&GUID=B7181B12-B3EB-47EB-A203-B2B844AF3CB8&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256099&GUID=B7181B12-B3EB-47EB-A203-B2B844AF3CB8,https://alameda.legistar.com/View.ashx?M=M&ID=256099&GUID=B7181B12-B3EB-47EB-A203-B2B844AF3CB8,
94,Social Service Human Relations Board,11/14/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256491&GUID=3F922ADA-3DC6-4E62-9C9D-2D31006B9704,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256491&GUID=3F922ADA-3DC6-4E62-9C9D-2D31006B9704&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256491&GUID=3F922ADA-3DC6-4E62-9C9D-2D31006B9704,,
95,Commission on Disability,11/14/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=258417&GUID=36304F06-6DC7-4F47-B9D5-892B30F411EB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=258417&GUID=36304F06-6DC7-4F47-B9D5-892B30F411EB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=258417&GUID=36304F06-6DC7-4F47-B9D5-892B30F411EB,,
96,Recreation and Park Commission,11/10/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=256476&GUID=E64D541B-634B-4267-A207-DEE6D81A543E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256476&GUID=E64D541B-634B-4267-A207-DEE6D81A543E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256476&GUID=E64D541B-634B-4267-A207-DEE6D81A543E,https://alameda.legistar.com/View.ashx?M=M&ID=256476&GUID=E64D541B-634B-4267-A207-DEE6D81A543E,
97,Library Board,11/9/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=256852&GUID=0596E768-89FC-4C16-B8DD-610B53EA130A,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256852&GUID=0596E768-89FC-4C16-B8DD-610B53EA130A&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256852&GUID=0596E768-89FC-4C16-B8DD-610B53EA130A,https://alameda.legistar.com/View.ashx?M=M&ID=256852&GUID=0596E768-89FC-4C16-B8DD-610B53EA130A,
98,Historical Advisory Board,11/3/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=256003&GUID=BC14FCCB-524F-4DBD-947E-1457E63DF599,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256003&GUID=BC14FCCB-524F-4DBD-947E-1457E63DF599&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256003&GUID=BC14FCCB-524F-4DBD-947E-1457E63DF599,https://alameda.legistar.com/View.ashx?M=M&ID=256003&GUID=BC14FCCB-524F-4DBD-947E-1457E63DF599,
99,Golf Commission,11/2/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=256360&GUID=AD56F3B6-E5AF-4BE7-A143-A241352F8D8E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256360&GUID=AD56F3B6-E5AF-4BE7-A143-A241352F8D8E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256360&GUID=AD56F3B6-E5AF-4BE7-A143-A241352F8D8E,,
0,City Council,11/1/2005,,,,Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=256270&GUID=88B5785A-E00C-48E0-AAD3-78D4E251039B,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256270&GUID=88B5785A-E00C-48E0-AAD3-78D4E251039B&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256270&GUID=88B5785A-E00C-48E0-AAD3-78D4E251039B,https://alameda.legistar.com/View.ashx?M=M&ID=256270&GUID=88B5785A-E00C-48E0-AAD3-78D4E251039B,https://alameda.legistar.com/#
1,Pension Board,10/31/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22828&GUID=E3F572A6-E936-4F31-9702-FAF613D7A87C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256435&GUID=37898C29-0C28-45AF-8FB6-3A70FD8740EA,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256435&GUID=37898C29-0C28-45AF-8FB6-3A70FD8740EA&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256435&GUID=37898C29-0C28-45AF-8FB6-3A70FD8740EA,https://alameda.legistar.com/View.ashx?M=M&ID=256435&GUID=37898C29-0C28-45AF-8FB6-3A70FD8740EA,
2,Social Service Human Relations Board,10/27/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256490&GUID=2529FA4B-BA7F-46B2-8585-396B81E7DCCC,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256490&GUID=2529FA4B-BA7F-46B2-8585-396B81E7DCCC&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256490&GUID=2529FA4B-BA7F-46B2-8585-396B81E7DCCC,https://alameda.legistar.com/View.ashx?M=M&ID=256490&GUID=2529FA4B-BA7F-46B2-8585-396B81E7DCCC,
3,Transportation Commission,10/26/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=256586&GUID=3BA67DE9-6C14-4408-BA33-11B3AAEA8C78,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256586&GUID=3BA67DE9-6C14-4408-BA33-11B3AAEA8C78&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256586&GUID=3BA67DE9-6C14-4408-BA33-11B3AAEA8C78,https://alameda.legistar.com/View.ashx?M=M&ID=256586&GUID=3BA67DE9-6C14-4408-BA33-11B3AAEA8C78,
4,Public Art Commission,10/26/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22848&GUID=B4281C9E-7612-4960-9A2C-0AF132ACD7CD,,https://alameda.legistar.com/View.ashx?M=IC&ID=256970&GUID=452CD05E-24AE-4AC4-A222-98ABE1414EF2,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256970&GUID=452CD05E-24AE-4AC4-A222-98ABE1414EF2&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256970&GUID=452CD05E-24AE-4AC4-A222-98ABE1414EF2,,
5,Planning Board,10/24/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256098&GUID=F85F7E7E-BAF2-4E0F-82C2-2AAE434C12CE,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256098&GUID=F85F7E7E-BAF2-4E0F-82C2-2AAE434C12CE&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256098&GUID=F85F7E7E-BAF2-4E0F-82C2-2AAE434C12CE,https://alameda.legistar.com/View.ashx?M=M&ID=256098&GUID=F85F7E7E-BAF2-4E0F-82C2-2AAE434C12CE,
6,Commission on Disability,10/24/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=258416&GUID=4A45E7AD-94D5-4A59-96DD-B417352E8587,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=258416&GUID=4A45E7AD-94D5-4A59-96DD-B417352E8587&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=258416&GUID=4A45E7AD-94D5-4A59-96DD-B417352E8587,,
7,Golf Commission,10/19/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=256359&GUID=69562226-777B-475C-9E14-07C3E23985AA,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256359&GUID=69562226-777B-475C-9E14-07C3E23985AA&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256359&GUID=69562226-777B-475C-9E14-07C3E23985AA,https://alameda.legistar.com/View.ashx?M=M&ID=256359&GUID=69562226-777B-475C-9E14-07C3E23985AA,
8,City Council,10/18/2005,,,,Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=256269&GUID=61EFBF65-EA0F-4271-A31A-2AAF0881841F,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256269&GUID=61EFBF65-EA0F-4271-A31A-2AAF0881841F&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256269&GUID=61EFBF65-EA0F-4271-A31A-2AAF0881841F,https://alameda.legistar.com/View.ashx?M=M&ID=256269&GUID=61EFBF65-EA0F-4271-A31A-2AAF0881841F,https://alameda.legistar.com/#
9,Social Service Human Relations Board,10/17/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256489&GUID=D7FA547E-A008-46A9-B2AE-395CB3A7E4CD,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256489&GUID=D7FA547E-A008-46A9-B2AE-395CB3A7E4CD&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256489&GUID=D7FA547E-A008-46A9-B2AE-395CB3A7E4CD,,
10,Recreation and Park Commission,10/13/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=256475&GUID=FAA6742D-8DB3-4F2B-BF52-A63B64D94C08,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256475&GUID=FAA6742D-8DB3-4F2B-BF52-A63B64D94C08&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256475&GUID=FAA6742D-8DB3-4F2B-BF52-A63B64D94C08,https://alameda.legistar.com/View.ashx?M=M&ID=256475&GUID=FAA6742D-8DB3-4F2B-BF52-A63B64D94C08,
11,Civil Service Board,10/12/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22844&GUID=DBC7BCE9-D128-44E7-A869-5EACB1435E7A,,https://alameda.legistar.com/View.ashx?M=IC&ID=255899&GUID=68FF577B-E6A5-464B-8B9A-5769A47E2B4C,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=255899&GUID=68FF577B-E6A5-464B-8B9A-5769A47E2B4C&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=255899&GUID=68FF577B-E6A5-464B-8B9A-5769A47E2B4C,https://alameda.legistar.com/View.ashx?M=M&ID=255899&GUID=68FF577B-E6A5-464B-8B9A-5769A47E2B4C,
12,Library Board,10/12/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=256851&GUID=D1FE54B1-7717-4F97-A060-7F76C27D64D9,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256851&GUID=D1FE54B1-7717-4F97-A060-7F76C27D64D9&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256851&GUID=D1FE54B1-7717-4F97-A060-7F76C27D64D9,https://alameda.legistar.com/View.ashx?M=M&ID=256851&GUID=D1FE54B1-7717-4F97-A060-7F76C27D64D9,
13,Planning Board,10/10/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256097&GUID=4E955C59-59F3-4DE6-8985-E8B95751A527,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256097&GUID=4E955C59-59F3-4DE6-8985-E8B95751A527&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256097&GUID=4E955C59-59F3-4DE6-8985-E8B95751A527,https://alameda.legistar.com/View.ashx?M=M&ID=256097&GUID=4E955C59-59F3-4DE6-8985-E8B95751A527,
14,Historical Advisory Board,10/6/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22845&GUID=DC08C7A3-5B13-4A88-A1E1-58F6569DDAE4,,https://alameda.legistar.com/View.ashx?M=IC&ID=256002&GUID=38C7BE6B-01D2-4B02-8170-76C8E73C0823,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256002&GUID=38C7BE6B-01D2-4B02-8170-76C8E73C0823&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256002&GUID=38C7BE6B-01D2-4B02-8170-76C8E73C0823,https://alameda.legistar.com/View.ashx?M=M&ID=256002&GUID=38C7BE6B-01D2-4B02-8170-76C8E73C0823,
15,City Council,10/5/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=256268&GUID=7D2DFF48-885F-4F7B-97E4-97DC4A0B7AA9,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256268&GUID=7D2DFF48-885F-4F7B-97E4-97DC4A0B7AA9&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256268&GUID=7D2DFF48-885F-4F7B-97E4-97DC4A0B7AA9,https://alameda.legistar.com/View.ashx?M=M&ID=256268&GUID=7D2DFF48-885F-4F7B-97E4-97DC4A0B7AA9,
16,Alameda Reuse and Redevelopment Authority,10/5/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=31979&GUID=ABE2B2AA-737F-42C8-9218-4AC2BF6722B2,,https://alameda.legistar.com/View.ashx?M=IC&ID=452064&GUID=82BAE7DB-D451-42E9-8014-B7879B24354C,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=452064&GUID=82BAE7DB-D451-42E9-8014-B7879B24354C&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=452064&GUID=82BAE7DB-D451-42E9-8014-B7879B24354C,https://alameda.legistar.com/View.ashx?M=M&ID=452064&GUID=82BAE7DB-D451-42E9-8014-B7879B24354C,
17,City Council,10/4/2005,,,,Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=256267&GUID=3A8B5829-C885-4EB7-A23C-9F1ED3882BFF,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256267&GUID=3A8B5829-C885-4EB7-A23C-9F1ED3882BFF&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256267&GUID=3A8B5829-C885-4EB7-A23C-9F1ED3882BFF,https://alameda.legistar.com/View.ashx?M=M&ID=256267&GUID=3A8B5829-C885-4EB7-A23C-9F1ED3882BFF,https://alameda.legistar.com/#
18,Planning Board,9/29/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256096&GUID=0DC790F6-EBA8-4C8B-9A83-5280268C73FD,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256096&GUID=0DC790F6-EBA8-4C8B-9A83-5280268C73FD&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256096&GUID=0DC790F6-EBA8-4C8B-9A83-5280268C73FD,https://alameda.legistar.com/View.ashx?M=M&ID=256096&GUID=0DC790F6-EBA8-4C8B-9A83-5280268C73FD,
19,Transportation Commission,9/28/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22851&GUID=D59DF786-2980-4EFB-AFF0-5E6AFB83AB81,,https://alameda.legistar.com/View.ashx?M=IC&ID=256585&GUID=57962981-680C-41F4-91FB-5D8F01E34FB1,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256585&GUID=57962981-680C-41F4-91FB-5D8F01E34FB1&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256585&GUID=57962981-680C-41F4-91FB-5D8F01E34FB1,https://alameda.legistar.com/View.ashx?M=M&ID=256585&GUID=57962981-680C-41F4-91FB-5D8F01E34FB1,
20,Public Art Commission,9/28/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22848&GUID=B4281C9E-7612-4960-9A2C-0AF132ACD7CD,,https://alameda.legistar.com/View.ashx?M=IC&ID=256969&GUID=B304A9C6-19CB-48B1-BDC4-59F45B45673D,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256969&GUID=B304A9C6-19CB-48B1-BDC4-59F45B45673D&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256969&GUID=B304A9C6-19CB-48B1-BDC4-59F45B45673D,https://alameda.legistar.com/View.ashx?M=M&ID=256969&GUID=B304A9C6-19CB-48B1-BDC4-59F45B45673D,
21,Planning Board,9/26/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256095&GUID=D25C4E41-F0C8-4CDF-BEEA-4DE3B3641DBB,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256095&GUID=D25C4E41-F0C8-4CDF-BEEA-4DE3B3641DBB&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256095&GUID=D25C4E41-F0C8-4CDF-BEEA-4DE3B3641DBB,https://alameda.legistar.com/View.ashx?M=M&ID=256095&GUID=D25C4E41-F0C8-4CDF-BEEA-4DE3B3641DBB,
22,Commission on Disability,9/26/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22826&GUID=5CF2D01F-6107-4711-BBA0-0F649ABFCFA2,,https://alameda.legistar.com/View.ashx?M=IC&ID=258415&GUID=6D8B41FB-66CD-43C0-955D-9937E3A44D07,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=258415&GUID=6D8B41FB-66CD-43C0-955D-9937E3A44D07&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=258415&GUID=6D8B41FB-66CD-43C0-955D-9937E3A44D07,,
23,Social Service Human Relations Board,9/22/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256488&GUID=51DCDF5A-607B-4028-9441-48BCB28718CF,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256488&GUID=51DCDF5A-607B-4028-9441-48BCB28718CF&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256488&GUID=51DCDF5A-607B-4028-9441-48BCB28718CF,https://alameda.legistar.com/View.ashx?M=M&ID=256488&GUID=51DCDF5A-607B-4028-9441-48BCB28718CF,
24,Golf Commission,9/21/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22827&GUID=63E9AE30-DBD1-4E78-93C5-CF3EF3E15E19,,https://alameda.legistar.com/View.ashx?M=IC&ID=256358&GUID=469A39E6-D598-4C9F-B515-1D5A5EF552C6,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256358&GUID=469A39E6-D598-4C9F-B515-1D5A5EF552C6&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256358&GUID=469A39E6-D598-4C9F-B515-1D5A5EF552C6,https://alameda.legistar.com/View.ashx?M=M&ID=256358&GUID=469A39E6-D598-4C9F-B515-1D5A5EF552C6,
25,City Council,9/20/2005,,,,Meeting details,Agenda,Minutes,Video,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22804&GUID=974B02E1-2DF3-4F71-9ECB-C1C9758FB8C7,,https://alameda.legistar.com/View.ashx?M=IC&ID=256266&GUID=7FB1A73F-17BF-44B6-B157-4380C2D0D10E,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256266&GUID=7FB1A73F-17BF-44B6-B157-4380C2D0D10E&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256266&GUID=7FB1A73F-17BF-44B6-B157-4380C2D0D10E,https://alameda.legistar.com/View.ashx?M=M&ID=256266&GUID=7FB1A73F-17BF-44B6-B157-4380C2D0D10E,https://alameda.legistar.com/#
26,Alameda Reuse and Redevelopment Authority,9/20/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=31979&GUID=ABE2B2AA-737F-42C8-9218-4AC2BF6722B2,,https://alameda.legistar.com/View.ashx?M=IC&ID=452061&GUID=DAD1577F-3B3B-4F43-AEFE-1469906436B1,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=452061&GUID=DAD1577F-3B3B-4F43-AEFE-1469906436B1&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=452061&GUID=DAD1577F-3B3B-4F43-AEFE-1469906436B1,https://alameda.legistar.com/View.ashx?M=M&ID=452061&GUID=DAD1577F-3B3B-4F43-AEFE-1469906436B1,
27,Recreation and Park Commission,9/15/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22849&GUID=5395AB50-90DB-45EF-9F22-E95F52CFE78F,,https://alameda.legistar.com/View.ashx?M=IC&ID=256474&GUID=4BA16337-763D-4C4B-8B38-E49B13F3D066,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256474&GUID=4BA16337-763D-4C4B-8B38-E49B13F3D066&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256474&GUID=4BA16337-763D-4C4B-8B38-E49B13F3D066,https://alameda.legistar.com/View.ashx?M=M&ID=256474&GUID=4BA16337-763D-4C4B-8B38-E49B13F3D066,
28,Library Board,9/14/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22846&GUID=38C707A7-E1CF-40AD-9C35-178D022EA0D5,,https://alameda.legistar.com/View.ashx?M=IC&ID=256850&GUID=3C2CC2B6-93CA-416D-826D-D022BDAFDC58,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256850&GUID=3C2CC2B6-93CA-416D-826D-D022BDAFDC58&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256850&GUID=3C2CC2B6-93CA-416D-826D-D022BDAFDC58,https://alameda.legistar.com/View.ashx?M=M&ID=256850&GUID=3C2CC2B6-93CA-416D-826D-D022BDAFDC58,
29,Planning Board,9/12/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22847&GUID=1AF6CEB9-C0B5-4F2F-A8CE-CA6644185A52,,https://alameda.legistar.com/View.ashx?M=IC&ID=256094&GUID=0F42A74A-B56E-4493-B43F-3C4184192856,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256094&GUID=0F42A74A-B56E-4493-B43F-3C4184192856&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256094&GUID=0F42A74A-B56E-4493-B43F-3C4184192856,https://alameda.legistar.com/View.ashx?M=M&ID=256094&GUID=0F42A74A-B56E-4493-B43F-3C4184192856,
30,Social Service Human Relations Board,9/7/2005,,,,Meeting details,Agenda,Not available,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=22829&GUID=1FFD8490-A2AC-4A04-BC20-8B921558BB9C,,https://alameda.legistar.com/View.ashx?M=IC&ID=256487&GUID=7A455650-8509-4A01-9AE8-8CCF0047198B,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=256487&GUID=7A455650-8509-4A01-9AE8-8CCF0047198B&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=256487&GUID=7A455650-8509-4A01-9AE8-8CCF0047198B,,
31,Alameda Reuse and Redevelopment Authority,9/7/2005,,,,Meeting details,Agenda,Minutes,Not available,https://alameda.legistar.com/DepartmentDetail.aspx?ID=31979&GUID=ABE2B2AA-737F-42C8-9218-4AC2BF6722B2,,https://alameda.legistar.com/View.ashx?M=IC&ID=452060&GUID=9B8932AF-D2FD-4CEE-8372-8B1CFC549776,,,https://alameda.legistar.com/MeetingDetail.aspx?ID=452060&GUID=9B8932AF-D2FD-4CEE-8372-8B1CFC549776&Options=info&Search=,https://alameda.legistar.com/View.ashx?M=A&ID=452060&GUID=9B8932AF-D2FD-4CEE-8372-8B1CFC549776,https://alameda.legistar.com/View.ashx?M=M&ID=452060&GUID=9B8932AF-D2FD-4CEE-8372-8B1CFC549776,
